run_id	query_id	surface	rank	title	doi	year	journal	url	relation_score	relation_evidence_type	relation_quote	value_score	negative_flag	raw_record_path
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__2x2___rep_0025__europepmc	europepmc	17	Knowledge and preventive barriers towards conducting systematic review among undergraduate medical students of Arab countries: A multi country online survey.	10.1371/journal.pone.0329827	2025		https://doi.org/10.1371/journal.pone.0329827	-5	same_data_or_review_negative		2	True	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/02_open_full_text_value_language_pmc_plos_europepmc_full_text_2x2_rep_0025_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__2x2___rep_0025__europepmc	europepmc	18	Reading through the eyes of a university student: A double-masked randomised placebo-controlled cross-over protocol investigating coloured spectacle lens efficacy in adults with visual stress.	10.1371/journal.pone.0309625	2025		https://doi.org/10.1371/journal.pone.0309625	-5	same_data_or_review_negative		1	True	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/02_open_full_text_value_language_pmc_plos_europepmc_full_text_2x2_rep_0025_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__2x2___rep_0025__europepmc	europepmc	19	Cardiorenal effects of angiotensin-converting enzyme inhibitors and angiotensin receptor blockers among people underrepresented in trials: analysis of routinely collected data with emulation of a reference trial (ONTARGET).	10.1093/aje/kwae137	2024		https://doi.org/10.1093/aje/kwae137	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/02_open_full_text_value_language_pmc_plos_europepmc_full_text_2x2_rep_0025_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__2x2___rep_0025__europepmc	europepmc	20	Evaluation of the 22G Franseen needle and 22G Lancet needle for endoscopic ultrasonography-guided tissue acquisition sampling in solid pancreatic lesions: Propensity score weighting.	10.1371/journal.pone.0322857	2025		https://doi.org/10.1371/journal.pone.0322857	0	no_relation_evidence		2	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/02_open_full_text_value_language_pmc_plos_europepmc_full_text_2x2_rep_0025_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__2x2___rep_0025__plos	plos	1	Testing the effect of cooperative/competitive priming on the Prisoner’s Dilemma. A replication study	10.1371/journal.pone.0209263	2018	PLOS ONE	https://doi.org/10.1371/journal.pone.0209263	3	methods_original_study_mapping	in the present close replication, despite counting on higher power. Even with limitations due to the unavailability of original materials, this replication presents evidence that questions the existence of the original finding, and highlights the need for further replications to get a deeper understanding of the hypothesized effect. The complete project i	1	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_2x2_rep_0025_plos.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__2x2___rep_0025__plos	plos	2	Larval crowding enhances dengue virus loads in Aedes aegypti, a relationship that might increase transmission in urban environments	10.1371/journal.pntd.0012482	2024	PLOS Neglected Tropical Diseases	https://doi.org/10.1371/journal.pntd.0012482	-5	same_data_or_review_negative		1	True	steps/searches/figure1/individualrepsearch_api_batch003/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_2x2_rep_0025_plos.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__2x2___rep_0025__plos	plos	3	Writing about a stressful experience can impair visual working memory	10.1371/journal.pone.0304406	2024	PLOS ONE	https://doi.org/10.1371/journal.pone.0304406	0	no_relation_evidence		1	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_2x2_rep_0025_plos.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__2x2___rep_0025__plos	plos	4	Confounding Factors in the Transcriptome Analysis of an In-Vivo Exposure Experiment	10.1371/journal.pone.0145252	2016	PLOS ONE	https://doi.org/10.1371/journal.pone.0145252	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_2x2_rep_0025_plos.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__2x2___rep_0025__plos	plos	5	Association between Age and the 7 Repeat Allele of the Dopamine D4 Receptor Gene	10.1371/journal.pone.0167753	2016	PLOS ONE	https://doi.org/10.1371/journal.pone.0167753	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_2x2_rep_0025_plos.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__2x2___rep_0025__plos	plos	6	Inducing Expectations for Health: Effects of Verbal Suggestion and Imagery on Pain, Itch, and Fatigue as Indicators of Physical Sensitivity	10.1371/journal.pone.0139563	2015	PLOS ONE	https://doi.org/10.1371/journal.pone.0139563	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_2x2_rep_0025_plos.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__2x2___rep_0025__plos	plos	7	Studying global processing in autism and attention-deficit/hyperactivity disorder with gaze movements: The example of a copying task	10.1371/journal.pone.0224186	2020	PLOS ONE	https://doi.org/10.1371/journal.pone.0224186	0	no_relation_evidence		1	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_2x2_rep_0025_plos.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__2x2___rep_0025__plos	plos	8	The interaction between cannabis use and the Val158Met polymorphism of the COMT gene in psychosis: A transdiagnostic meta – analysis	10.1371/journal.pone.0192658	2018	PLOS ONE	https://doi.org/10.1371/journal.pone.0192658	4	abstract_failed_replication	MTVal158Met, with an OR of 1.45 (95% Confidence Interval = 1.05–2.00; Met/Met as the risk genotype). However, there was no evidence for interaction in either the studies including dichotomous outcomes (B = -0.51, 95% Confidence Interval -1.72, 0.70) or the studies including continuous outcomes (B = -0.04 95% Confidence Interval -0.16–0.08). Limitation:	0	True	steps/searches/figure1/individualrepsearch_api_batch003/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_2x2_rep_0025_plos.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__2x2___rep_0025__plos	plos	9	Are you with me? Co-occurrence tests from community ecology can identify positive and negative epistasis between inversions in Mimulus guttatus	10.1371/journal.pone.0321253	2025	PLOS One	https://doi.org/10.1371/journal.pone.0321253	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_2x2_rep_0025_plos.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__2x2___rep_0025__plos	plos	10	Diagnostic accuracy research in glaucoma is still incompletely reported: An application of Standards for Reporting of Diagnostic Accuracy Studies (STARD) 2015	10.1371/journal.pone.0189716	2017	PLOS ONE	https://doi.org/10.1371/journal.pone.0189716	-5	same_data_or_review_negative		1	True	steps/searches/figure1/individualrepsearch_api_batch003/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_2x2_rep_0025_plos.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__2x2___rep_0025__plos	plos	11	Serotonergic modulation of normal and abnormal brain dynamics: The genetic influence of the TPH2 G-703T genotype and DNA methylation on wavelet variance in children and adolescents with and without ADHD	10.1371/journal.pone.0282813	2023	PLOS ONE	https://doi.org/10.1371/journal.pone.0282813	0	no_relation_evidence		1	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_2x2_rep_0025_plos.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__2x2___rep_0025__plos	plos	12	Malaria Incidence Rates from Time Series of 2-Wave Panel Surveys	10.1371/journal.pcbi.1005065	2016	PLOS Computational Biology	https://doi.org/10.1371/journal.pcbi.1005065	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_2x2_rep_0025_plos.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__2x2___rep_0025__plos	plos	13	The impact of driving versus undistracted listening on podcast knowledge acquisition and retention using a driving simulator: A randomized, cross-over trial	10.1371/journal.pone.0331299	2025	PLOS One	https://doi.org/10.1371/journal.pone.0331299	0	no_relation_evidence		2	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_2x2_rep_0025_plos.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__2x2___rep_0025__plos	plos	14	State-trait interactions in regulatory focus determine impulse buying behavior	10.1371/journal.pone.0253634	2021	PLOS ONE	https://doi.org/10.1371/journal.pone.0253634	0	no_relation_evidence		1	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_2x2_rep_0025_plos.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__2x2___rep_0025__plos	plos	15	A novel dual probe-based method for mutation detection using isothermal amplification	10.1371/journal.pone.0309541	2024	PLOS ONE	https://doi.org/10.1371/journal.pone.0309541	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_2x2_rep_0025_plos.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__2x2___rep_0025__plos	plos	16	Survival, movements, home range size and dispersal of hares after coursing and/or translocation	10.1371/journal.pone.0286771	2023	PLOS ONE	https://doi.org/10.1371/journal.pone.0286771	0	no_relation_evidence		1	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_2x2_rep_0025_plos.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__2x2___rep_0025__plos	plos	17	Phenotypic characteristics of peripheral immune cells of Myalgic encephalomyelitis/chronic fatigue syndrome via transmission electron microscopy: A pilot study	10.1371/journal.pone.0272703	2022	PLOS ONE	https://doi.org/10.1371/journal.pone.0272703	0	no_relation_evidence		1	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_2x2_rep_0025_plos.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__2x2___rep_0025__plos	plos	18	Quantitative ethology of schistosome miracidia characterizes a conserved snail peptide that inhibits host recognition	10.1371/journal.ppat.1013766	2025	PLOS Pathogens	https://doi.org/10.1371/journal.ppat.1013766	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_2x2_rep_0025_plos.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__2x2___rep_0025__plos	plos	19	Bias due to differential participation in case-control studies and review of available approaches for adjustment	10.1371/journal.pone.0191327	2018	PLOS ONE	https://doi.org/10.1371/journal.pone.0191327	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_2x2_rep_0025_plos.json
2026-05-05_individual_replication_vast_search_batch003	02_open_full_text_value_language_pmc_plos_europepmc_full_text__2x2___rep_0025__plos	plos	20	Complex Recombination Patterns Arising during Geminivirus Coinfections Preserve and Demarcate Biologically Important Intra-Genome Interaction Networks	10.1371/journal.ppat.1002203	2011	PLoS Pathogens	https://doi.org/10.1371/journal.ppat.1002203	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/plos/02_open_full_text_value_language_pmc_plos_europepmc_full_text_2x2_rep_0025_plos.json
