source_side_target_id	figure1_individual_study_id	study_dedupe_key	study_dedupe_method	dedupe_confidence	pair_chase_task_id	figure1_replication_pair_id	current_plot_rule_status	current_plot_rule_blockers	included_in_current_figure1	side	represented_title	represented_doi	represented_value_D	represented_value_N	strict_result_check_id	source_family_key	source_family_label	side_source_object_route	side_source_object_priority	target_source_object_seed_url	side_search_query	pair_relation_search_query	needed_verbatim_fields	pair_chase_priority	pair_chase_route	created_at
figure1_source_side_61f3e2943be5be42	figure1_individual_study_6bca1f976062142a	title:crossley 2008 score 69y36 18 1	title	low	figure1_pair_chase_e8ecdb124a168248	fig1_pair_e0ba57d767290a26	included_by_current_figure1_dn_rule		true	replication	Crossley (2008) (SCORE 69y36_18_1)		0.11075660291651108	1116.0		score	SCORE	title_source_object_search	S2		"""Crossley (2008) (SCORE 69y36_18_1)"" effect size sample size"	"10.1016/j.obhdp.2008.06.001 ""Crossley (2008) (SCORE 69y36_18_1)"" replication original effect sample size"	Search by represented title, mirror value-bearing source object, and extract verbatim D/N text.	P3	acquire_known_doi_side_then_title_search_missing_side	2026-05-05T00:00:00
figure1_source_side_489acfc24be2260b	figure1_individual_study_628ab669ea4edb7b	title:cutright et al 2011 score yyy1aogk	title	low	figure1_pair_chase_e7bfb9a6c61021be	fig1_pair_14b9994159910694	included_by_current_figure1_dn_rule		true	replication	Cutright et al. (2011) (SCORE yyy1aOGk)		0.020565269087788333	497.0		score	SCORE	title_source_object_search	S2		"""Cutright et al. (2011) (SCORE yyy1aOGk)"" effect size sample size"	"10.1086/658469 ""Cutright et al. (2011) (SCORE yyy1aOGk)"" replication original effect sample size"	Search by represented title, mirror value-bearing source object, and extract verbatim D/N text.	P3	acquire_known_doi_side_then_title_search_missing_side	2026-05-05T00:00:00
figure1_source_side_8f31088ad960de2a	figure1_individual_study_6e39b8c1105d84ce	title:da and warachka 2009 score 4zz0 47 1	title	low	figure1_pair_chase_b95151f565fad7bc	fig1_pair_58d43dee573edfeb	excluded_by_current_figure1_dn_rule	blocked_replication_N_le_original_N	false	replication	Da and Warachka (2009) (SCORE 4zz0_47_1)		0.4831459384161268	30.0		score	SCORE	title_source_object_search	S2		"""Da and Warachka (2009) (SCORE 4zz0_47_1)"" effect size sample size"	"10.1016/j.jfineco.2008.12.008 ""Da and Warachka (2009) (SCORE 4zz0_47_1)"" replication original effect sample size"	Search by represented title, mirror value-bearing source object, and extract verbatim D/N text.	P6	excluded_pair_identity_map_and_deferred_source_chase	2026-05-05T00:00:00
figure1_source_side_37adad11c4f38f4f	figure1_individual_study_9468eb887d27257a	title:datar 2017 score 6o946 25 1	title	low	figure1_pair_chase_eac53ab9f7911d79	fig1_pair_c93bf18a9df22a7f	excluded_by_current_figure1_dn_rule	blocked_replication_N_le_original_N	false	replication	Datar (2017) (SCORE 6o946_25_1)		0.17711726082456347	8987.0		score	SCORE	title_source_object_search	S2		"""Datar (2017) (SCORE 6o946_25_1)"" effect size sample size"	"10.1016/j.socscimed.2017.03.035 ""Datar (2017) (SCORE 6o946_25_1)"" replication original effect sample size"	Search by represented title, mirror value-bearing source object, and extract verbatim D/N text.	P6	excluded_pair_identity_map_and_deferred_source_chase	2026-05-05T00:00:00
figure1_source_side_4d201ec65a613839	figure1_individual_study_0ceaf31ddbf62430	title:de brigard 2010	title	low	figure1_pair_chase_69e68a3c21586188	fig1_pair_19747c5f3741ec83	included_by_current_figure1_dn_rule		true	original	De Brigard (2010)		0.7717436331412897	48.0		eprp	EPRP	title_source_object_search	S2		"""De Brigard (2010)"" effect size sample size"	"""De Brigard (2010)"" ""osf.io/cvuwy/"" replication original effect sample size"	Search by represented title, mirror value-bearing source object, and extract verbatim D/N text.	P4	title_pair_search_then_acquire_source_objects	2026-05-05T00:00:00
figure1_source_side_dad7fced2d9f0cc7	figure1_individual_study_7629d2430071bde4	title:decision making and learning while taking sequential risks	title	low	figure1_pair_chase_627db8f10a196837	fig1_pair_2e060c8787024fd6	included_by_current_figure1_dn_rule		true	original	Decision making and learning while taking sequential risks.		0.7881052541348728	68.0		osc_2015	OSC 2015	title_source_object_search	S2		"""Decision making and learning while taking sequential risks."" effect size sample size"	"""Decision making and learning while taking sequential risks."" https://osf.io/38ges/ replication original effect sample size"	Search by represented title, mirror value-bearing source object, and extract verbatim D/N text.	P4	title_pair_search_then_acquire_source_objects	2026-05-05T00:00:00
figure1_source_side_cb51289514f5a35d	figure1_individual_study_2ec92379d9085257	title:dellavigna linos 2022	title	low	figure1_pair_chase_3d5c90c521666f34	fig1_pair_f8134f074244f34e	included_by_current_figure1_dn_rule		true	replication	DellaVigna-Linos 2022		0.03	24000000.0		dellavigna_linos_2022	DellaVigna-Linos 2022	title_source_object_search	S2		"""DellaVigna-Linos 2022"" effect size sample size"	"""Nudges academic vs gov at scale"" ""DellaVigna-Linos 2022"" replication original effect sample size"	Search by represented title, mirror value-bearing source object, and extract verbatim D/N text.	P4	title_pair_search_then_acquire_source_objects	2026-05-05T00:00:00
figure1_source_side_bbf21414bd2bd4d6	figure1_individual_study_5e141b4b46912fde	title:denson and chang 2008 score 2y182 39 1	title	low	figure1_pair_chase_4fdc8c0bca990312	fig1_pair_30138c7896c37267	excluded_by_current_figure1_dn_rule	blocked_replication_N_le_original_N	false	replication	Denson and Chang (2008) (SCORE 2y182_39_1)		0.41939002775388423	222.0		score	SCORE	title_source_object_search	S2		"""Denson and Chang (2008) (SCORE 2y182_39_1)"" effect size sample size"	"10.3102/0002831208323278 ""Denson and Chang (2008) (SCORE 2y182_39_1)"" replication original effect sample size"	Search by represented title, mirror value-bearing source object, and extract verbatim D/N text.	P6	excluded_pair_identity_map_and_deferred_source_chase	2026-05-05T00:00:00
figure1_source_side_90ec524bea17efe8	figure1_individual_study_cdf9aa429de76292	title:denson and chang 2008 score 2y182 39 2	title	low	figure1_pair_chase_f00a7289e87f6cc6	fig1_pair_4b9daf44cfd6ae3a	excluded_by_current_figure1_dn_rule	blocked_replication_N_le_original_N	false	replication	Denson and Chang (2008) (SCORE 2y182_39_2)		0.3918583688254904	222.0		score	SCORE	title_source_object_search	S2		"""Denson and Chang (2008) (SCORE 2y182_39_2)"" effect size sample size"	"10.3102/0002831208323278 ""Denson and Chang (2008) (SCORE 2y182_39_2)"" replication original effect sample size"	Search by represented title, mirror value-bearing source object, and extract verbatim D/N text.	P6	excluded_pair_identity_map_and_deferred_source_chase	2026-05-05T00:00:00
figure1_source_side_20ca2be1587f4c88	figure1_individual_study_94fbdb36c08185f6	title:denson and chang 2008 score 2y182 39 3	title	low	figure1_pair_chase_7ffb5b8fcd23df84	fig1_pair_e9e5ceb33b4d2bdd	excluded_by_current_figure1_dn_rule	blocked_replication_N_le_original_N	false	replication	Denson and Chang (2008) (SCORE 2y182_39_3)		0.0962271574196292	222.0		score	SCORE	title_source_object_search	S2		"""Denson and Chang (2008) (SCORE 2y182_39_3)"" effect size sample size"	"10.3102/0002831208323278 ""Denson and Chang (2008) (SCORE 2y182_39_3)"" replication original effect sample size"	Search by represented title, mirror value-bearing source object, and extract verbatim D/N text.	P6	excluded_pair_identity_map_and_deferred_source_chase	2026-05-05T00:00:00
figure1_source_side_6a613e0fdb150d4f	figure1_individual_study_f2c042ee84f3dd93	title:denson and chang 2008 score 2y182 39 4	title	low	figure1_pair_chase_4448c5d76b5d1f2c	fig1_pair_3595fd5808973330	excluded_by_current_figure1_dn_rule	blocked_replication_N_le_original_N	false	replication	Denson and Chang (2008) (SCORE 2y182_39_4)		0.8653421027887193	222.0		score	SCORE	title_source_object_search	S2		"""Denson and Chang (2008) (SCORE 2y182_39_4)"" effect size sample size"	"10.3102/0002831208323278 ""Denson and Chang (2008) (SCORE 2y182_39_4)"" replication original effect sample size"	Search by represented title, mirror value-bearing source object, and extract verbatim D/N text.	P6	excluded_pair_identity_map_and_deferred_source_chase	2026-05-05T00:00:00
figure1_source_side_0d57f4c33420b703	figure1_individual_study_214c24b8bb6203db	title:denson and chang 2008 score 2y182 39 5	title	low	figure1_pair_chase_499c13593b0a7c27	fig1_pair_c9ef2192b0c98fde	excluded_by_current_figure1_dn_rule	blocked_replication_N_le_original_N	false	replication	Denson and Chang (2008) (SCORE 2y182_39_5)		0.8695391971531723	222.0		score	SCORE	title_source_object_search	S2		"""Denson and Chang (2008) (SCORE 2y182_39_5)"" effect size sample size"	"10.3102/0002831208323278 ""Denson and Chang (2008) (SCORE 2y182_39_5)"" replication original effect sample size"	Search by represented title, mirror value-bearing source object, and extract verbatim D/N text.	P6	excluded_pair_identity_map_and_deferred_source_chase	2026-05-05T00:00:00
figure1_source_side_ff3cfc90a2c1a0e0	figure1_individual_study_b0c4cbf70616395b	title:denson and chang 2008 score 2y182 39 6	title	low	figure1_pair_chase_4499de731bc6d985	fig1_pair_a8f2cf1066cfba8f	excluded_by_current_figure1_dn_rule	blocked_replication_N_le_original_N	false	replication	Denson and Chang (2008) (SCORE 2y182_39_6)		0.1338132438549174	222.0		score	SCORE	title_source_object_search	S2		"""Denson and Chang (2008) (SCORE 2y182_39_6)"" effect size sample size"	"10.3102/0002831208323278 ""Denson and Chang (2008) (SCORE 2y182_39_6)"" replication original effect sample size"	Search by represented title, mirror value-bearing source object, and extract verbatim D/N text.	P6	excluded_pair_identity_map_and_deferred_source_chase	2026-05-05T00:00:00
figure1_source_side_c02345a82e94de2d	figure1_individual_study_87306ab28481a9d5	title:denson and chang 2008 score 2y182 39 7	title	low	figure1_pair_chase_85e7a42365a35c66	fig1_pair_566e0e0e56237518	excluded_by_current_figure1_dn_rule	blocked_replication_N_le_original_N	false	replication	Denson and Chang (2008) (SCORE 2y182_39_7)		0.14393564791036323	222.0		score	SCORE	title_source_object_search	S2		"""Denson and Chang (2008) (SCORE 2y182_39_7)"" effect size sample size"	"10.3102/0002831208323278 ""Denson and Chang (2008) (SCORE 2y182_39_7)"" replication original effect sample size"	Search by represented title, mirror value-bearing source object, and extract verbatim D/N text.	P6	excluded_pair_identity_map_and_deferred_source_chase	2026-05-05T00:00:00
figure1_source_side_db964cfac3568dc1	figure1_individual_study_bb2de54f6b01d22f	title:denson and chang 2008 score 41k25n52	title	low	figure1_pair_chase_3c9164351e25824e	fig1_pair_98c9a455d6ee5ac9	excluded_by_current_figure1_dn_rule	blocked_replication_N_le_original_N	false	replication	Denson and Chang (2008) (SCORE 41k25n52)		0.5039999999999998	225.0		score	SCORE	title_source_object_search	S2		"""Denson and Chang (2008) (SCORE 41k25n52)"" effect size sample size"	"10.3102/0002831208323278 ""Denson and Chang (2008) (SCORE 41k25n52)"" replication original effect sample size"	Search by represented title, mirror value-bearing source object, and extract verbatim D/N text.	P6	excluded_pair_identity_map_and_deferred_source_chase	2026-05-05T00:00:00
figure1_source_side_7c95432ad9be1197	figure1_individual_study_8eb41ba8a3c6c400	title:derex et al 2013 nature	title	low	figure1_pair_chase_c8c3905c5f06bd4c	fig1_pair_d74ff38bd171520c	included_by_current_figure1_dn_rule		true	original	Derex et al. (2013), Nature		1.2325674009016034	51.0		ssrp	SSRP	title_source_object_search	S2		"""Derex et al. (2013), Nature"" effect size sample size"	"""Derex et al. (2013), Nature"" ""Derex et al. (2013), Nature (SSRP)"" replication original effect sample size"	Search by represented title, mirror value-bearing source object, and extract verbatim D/N text.	P4	title_pair_search_then_acquire_source_objects	2026-05-05T00:00:00
figure1_source_side_54325ce4df0c1641	figure1_individual_study_d96df6f284c0db02	title:derex et al 2013 nature ssrp	title	low	figure1_pair_chase_c8c3905c5f06bd4c	fig1_pair_d74ff38bd171520c	included_by_current_figure1_dn_rule		true	replication	Derex et al. (2013), Nature (SSRP)		0.7729829220041606	65.0		ssrp	SSRP	title_source_object_search	S2		"""Derex et al. (2013), Nature (SSRP)"" effect size sample size"	"""Derex et al. (2013), Nature"" ""Derex et al. (2013), Nature (SSRP)"" replication original effect sample size"	Search by represented title, mirror value-bearing source object, and extract verbatim D/N text.	P4	title_pair_search_then_acquire_source_objects	2026-05-05T00:00:00
figure1_source_side_d3f85964a522ff9c	figure1_individual_study_b28afd97912b64ad	title:detecting the snake in the grass attention to fear relevant stimuli by adults and young children	title	low	figure1_pair_chase_6f68e1a042bfadd2	fig1_pair_ad7dd12b969cc408	excluded_by_current_figure1_dn_rule	blocked_replication_N_le_original_N	false	original	Detecting the snake in the grass: attention to fear-relevant stimuli by adults and young children.		1.1045361009090335	48.0		osc_2015	OSC 2015	title_source_object_search	S2		"""Detecting the snake in the grass: attention to fear-relevant stimuli by adults and young children."" effect size sample size"	"""Detecting the snake in the grass: attention to fear-relevant stimuli by adults and young children."" https://osf.io/sd7kg/ replication original effect sample size"	Search by represented title, mirror value-bearing source object, and extract verbatim D/N text.	P7	excluded_pair_title_or_family_identity_backfill	2026-05-05T00:00:00
figure1_source_side_3b1e0f520156e7a6	figure1_individual_study_57fcbc51c68c16aa	title:differences between health workers and general population in risk perception behaviors and psychological distress related to covid 19 spread in italy score y0g1k341	title	low	figure1_pair_chase_a80a6fd355e40ad6	fig1_pair_5ba57a5e2a4a264b	included_by_current_figure1_dn_rule		true	replication	Differences Between Health Workers And General Population In Risk Perception, Behaviors, And Psychological Distress Related To Covid-19 Spread In Italy. (SCORE y0g1k341)		0.10588051812759088	552.0		score	SCORE	title_source_object_search	S2		"""Differences Between Health Workers And General Population In Risk Perception, Behaviors, And Psychological Distress Related To Covid-19 Spread In Italy. (SCORE y0g1k341)"" effect size sample size"	"10.31234/osf.io/84d2c ""Differences Between Health Workers And General Population In Risk Perception, Behaviors, And Psychological Distress Related To Covid-19 Spread In Italy. (SCORE y0g1k341)"" replication original effect sample size"	Search by represented title, mirror value-bearing source object, and extract verbatim D/N text.	P3	acquire_known_doi_side_then_title_search_missing_side	2026-05-05T00:00:00
