source_result_id	result_label	source_family	source_directness	coding_status	local_evidence_path	local_evidence_sha256	local_evidence_kind	doi_list	pmid_list	pmcid_list	nct_list	url_list	aea_trial_list	dataverse_dvn_list	source_bib_key	source_bib_doi	source_bib_url	source_bib_title	source_bib_real_world_url	crossref_resolved_doi	crossref_resolved_title	crossref_score	crossref_title_similarity	crossref_resolution_method	crossref_resolution_status	crossref_query_url	primary_real_world_url	primary_real_world_url_basis	grounding_status	literal_number_status	number_verified_against_original_source	grounding_note	evidence_level	evidence_level_name	source_is_original	number_verified_by_us	represented_work_identified	source_is_external	requires_manual_review	conversion_verified
sr_d3faea5526bc	Cumulative Structural Disadvantage And Racial Health Disparities: The Pathways Of Childhood Socioeconomic Influence	DARPA SCORE / COS claims	candidate_child_numeric_row	coded_with_schema_gaps	data/raw/corpus_candidates/score/extracted_claims.csv	a86ba837b95738f3cb6d876cd9b0ab86db540208fb8eb89c0fa2d5f47829f60a	external_corpus_mirror	10.1007/s13524-014-0330-9							tyner2026	10.31222/osf.io/b7x8f_v1	https://doi.org/10.31222/osf.io/b7x8f\_v1	Investigating the replicability of the social and behavioural sciences	https://doi.org/10.31222/osf.io/b7x8f_v1						not_needed_or_not_attempted		https://doi.org/10.1007/s13524-014-0330-9	doi	represented_work_identifier_in_source_row	literal_number_from_external_corpus_mirror	not_yet	Real-world handle found, but the numeric result still needs original/source verification.	4	target_source_independently_grounded	false	false	true	true	true	false
sr_1e8a07a9cd86	plot2::schaefer_2019_np_DEV.029	Schäfer/Schwarz psychology articles (without preregistration)	candidate_child_numeric_row	coded_with_schema_gaps	data/raw/corpus_candidates/schaefer_schwarz_2019/studies_without_prereg.xlsx	62dfc5e065a94a3dbfdbdd1c97a97c92c54021438c6e34f22f61be4c61771c9e	external_corpus_mirror								schaefer2019meaningfulness	10.3389/fpsyg.2019.00813	https://doi.org/10.3389/fpsyg.2019.00813	The Meaningfulness of Effect Sizes in Psychological Research: Differences Between Sub-Disciplines and the Impact of Potential Biases	https://doi.org/10.3389/fpsyg.2019.00813	10.1093/jicru/3.2.report70	Report 70		0.256	title_year_journal	candidate_low_similarity	https://api.crossref.org/works?rows=1&query.bibliographic=schaefer_2019_np_DEV.029+2003.0	https://doi.org/10.1093/jicru/3.2.report70	crossref_doi	represented_work_crossref_candidate_low_similarity	literal_number_from_external_corpus_mirror	not_yet	Real-world handle found, but the numeric result still needs original/source verification.	2	external_source_assertion	false	false	false	true	true	false
sr_65a9f9c5f7bd	RT-PCR | Fig 4 - 24h Control x 25 mg.kg-1 Lead Acetate	BRI primary t experiment table	replication_pair_source_row	coded_with_schema_gaps	data/raw/replication_projects/bri/output_primary_t/Replication Assessment by Experiment.tsv	92eedb2e71cbbfc073c2e6d6a7ffbcbc0fe3bee8e5e573da674d027a0d2c1e5f	mirrored_replication_project	10.1111/bcpt.12183							amaral2019brazilian	10.7554/eLife.41602	https://doi.org/10.7554/eLife.41602	The Brazilian Reproducibility Initiative	https://doi.org/10.7554/eLife.41602						not_needed_or_not_attempted		https://doi.org/10.1111/bcpt.12183	doi	represented_work_identifier_in_source_row	literal_number_from_replication_project_table	not_yet	Real-world handle found, but the numeric result still needs original/source verification.	4	target_source_independently_grounded	false	false	true	true	true	false
sr_562a7f6042a2	Nahmias et al. (2006)	replication-pair original-side bridge	candidate_child_numeric_row	coded_with_schema_gaps	data/derived/replication_pairs/replication_pairs_figure2_rule_subset.csv	56416eb6fa2046912b2cc8916f9774e73668537f01abb4963ff9f73a2263fda8	internal_derived_table								internalPlot2ReplicationPairOriginalsBridge		https://www.rexdouglass.com	Replication-pair original-side bridge for Plot 2	https://www.rexdouglass.com	10.1097/acm.0000000000005485	In Reply to Kelly et al		0.341	title_year_journal	candidate_low_similarity	https://api.crossref.org/works?rows=1&query.bibliographic=Nahmias+et+al.+%282006%29	https://doi.org/10.1097/acm.0000000000005485	crossref_doi	represented_work_crossref_candidate_low_similarity	literal_number_from_internal_derived_table	not_yet	Real-world handle found, but the numeric result still needs original/source verification.	4	target_source_independently_grounded	false	false	true	false	true	false
sr_bf90b4be790a	Treatment Engagement	ctgov_finer_grained_kg	candidate_child_numeric_row	coded_with_schema_gaps	data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv	b41c171dad525c18cd25b9df1429a9590282e9cb91fbcf606b72ef00d7222af1	external_corpus_mirror				NCT00137267	https://clinicaltrials.gov/study/NCT00137267			du2024	10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	Clinical trials efficacy results dataset (derivative of AACT)	https://doi.org/10.6084/m9.figshare.24225166						not_needed_or_not_attempted		https://clinicaltrials.gov/study/NCT00137267	nct	registry_identifier_nct	literal_number_from_external_corpus_mirror	not_yet	NCT registry row is treated as authoritative registry source for the literal result.	4	target_source_independently_grounded	false	false	true	true	true	false
sr_6e5c68827050	Who Gets a Swiss Passport? A Natural Experiment in Immigrant Discrimination	esarey_wu_2016_political_science_main_findings	candidate_child_numeric_row	coded_with_schema_gaps	data/raw/corpus_candidates/esarey_wu_2016/pub-bias-replication-files.zip::pub-bias-replication-files/publication_data_2016-5-29.dta		external_corpus_mirror	10.1017/S0003055412000494							esareyWu2016	10.1177/2053168016665856	https://doi.org/10.1177/2053168016665856	Measuring the Effects of Publication Bias in Political Science	https://doi.org/10.1177/2053168016665856						not_needed_or_not_attempted		https://doi.org/10.1017/S0003055412000494	doi	represented_work_identifier_in_source_row	literal_number_from_external_corpus_mirror	not_yet	Real-world handle found, but the numeric result still needs original/source verification.	4	target_source_independently_grounded	false	false	true	true	true	false
sr_d225c4f2ad96	JAP-93-6-1208	metabus_open_bosco	candidate_child_numeric_row	coded_with_schema_gaps	data/raw/corpus_candidates/metabus/Ver2-08_MasterDB_JAP-PPsych_1980-2010.xlsx	6ddc9c27ad135da96a982ed20004713fe4904741e34caee71828d7efbce9df1b	external_corpus_mirror								bosco2020metabus	10.1177/2515245919882693	https://doi.org/10.1177/2515245919882693	Advancing Meta-Analysis With Knowledge-Management Platforms: Using metaBUS in Psychology	https://doi.org/10.1177/2515245919882693	10.1037/a0012678	Leader--member exchange, differentiation, and psychological contract fulfillment: A multilevel examination.	26.894833		metabus_journal_volume_issue_page	candidate_high_similarity	https://api.crossref.org/works?rows=1&query.bibliographic=Journal+of+Applied+Psychology+2008.0+93+6+1208	https://doi.org/10.1037/a0012678	crossref_doi	represented_work_crossref_resolved	literal_number_from_external_corpus_mirror	not_yet	Real-world handle found, but the numeric result still needs original/source verification.	4	target_source_independently_grounded	false	false	true	true	true	false
sr_6593fff4c749	Mutualism And Manipulation In Hadza–Honeyguide Interactions	DARPA SCORE / COS claims	candidate_child_numeric_row	coded_with_schema_gaps	data/raw/corpus_candidates/score/extracted_claims.csv	a86ba837b95738f3cb6d876cd9b0ab86db540208fb8eb89c0fa2d5f47829f60a	external_corpus_mirror	10.1016/j.evolhumbehav.2014.07.007							tyner2026	10.31222/osf.io/b7x8f_v1	https://doi.org/10.31222/osf.io/b7x8f\_v1	Investigating the replicability of the social and behavioural sciences	https://doi.org/10.31222/osf.io/b7x8f_v1						not_needed_or_not_attempted		https://doi.org/10.1016/j.evolhumbehav.2014.07.007	doi	represented_work_identifier_in_source_row	literal_number_from_external_corpus_mirror	not_yet	Real-world handle found, but the numeric result still needs original/source verification.	4	target_source_independently_grounded	false	false	true	true	true	false
sr_910cc9ea32e4	plot2::kuhberger_899	Kühberger psychology main results	candidate_child_numeric_row	coded_with_schema_gaps	data/raw/corpus_candidates/kuhberger_2014/pone.0105825.s002.sav	28553027e6ee949e6b47a8992123218fb1a635610e44d46c045991a67a498f78	external_corpus_mirror	10.1371/journal.pone.0105825							kuhberger2014publicationBias	10.1371/journal.pone.0105825	https://doi.org/10.1371/journal.pone.0105825	Publication Bias in Psychology: A Diagnosis Based on the Correlation between Effect Size and Sample Size	https://doi.org/10.1371/journal.pone.0105825						not_needed_or_not_attempted		https://doi.org/10.1371/journal.pone.0105825	doi	represented_work_identifier_in_source_row	literal_number_from_external_corpus_mirror	not_yet	Real-world handle found, but the numeric result still needs original/source verification.	4	target_source_independently_grounded	false	false	true	true	true	false
sr_0b5cef0ad420	Number of Participants With Total Serum Testosterone Concentration Within Normal Range at Week 12	ClinicalTrials.gov phase-2+ primary randomized registry rows	raw_ctgov_registry_row	fully_coded	data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv	b41c171dad525c18cd25b9df1429a9590282e9cb91fbcf606b72ef00d7222af1	external_corpus_mirror				NCT01816295	https://clinicaltrials.gov/study/NCT01816295			du2024	10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	Clinical trials efficacy results dataset (derivative of AACT)	https://doi.org/10.6084/m9.figshare.24225166						not_needed_or_not_attempted		https://clinicaltrials.gov/study/NCT01816295	nct	registry_identifier_nct	literal_number_from_registry_mirror	yes	NCT registry row is treated as authoritative registry source for the literal result.	6	original_number_extracted	true	true	true	true	false	true
sr_80c5ee34e5f4	Do Women Shy Away From Competition? Do Men Compete Too Much?	forrt_fred	candidate_child_numeric_row	coded_with_schema_gaps	data/raw/corpus_candidates/fred/FReD.xlsx	59545e3fc0c2979d97507097526319ec8c275aae3ac40c0d1a6d327492079e6b	external_corpus_mirror	10.1162/qjec.122.3.1067							tosh2024	10.1090/noti3044	https://doi.org/10.1090/noti3044	The Piranha Problem: Large Effects Swimming in a Small Pond	https://doi.org/10.1090/noti3044						not_needed_or_not_attempted		https://doi.org/10.1162/qjec.122.3.1067	doi	represented_work_identifier_in_source_row	literal_number_from_external_corpus_mirror	not_yet	Real-world handle found, but the numeric result still needs original/source verification.	4	target_source_independently_grounded	false	false	true	true	true	false
sr_187e0ccced6f	Attention control, memory updating, and emotion regulation temporarily reduce the capacity for executive control.	FReD filtered pair table	replication_pair_source_row	coded_with_schema_gaps	data/raw/replication_projects/fred/FReD.xlsx	59545e3fc0c2979d97507097526319ec8c275aae3ac40c0d1a6d327492079e6b	mirrored_replication_project	10.1037/0096-3445.136.2.241 | 10.1371/journal.pone.0147770							tosh2024	10.1090/noti3044	https://doi.org/10.1090/noti3044	The Piranha Problem: Large Effects Swimming in a Small Pond	https://doi.org/10.1090/noti3044						not_needed_or_not_attempted		https://doi.org/10.1037/0096-3445.136.2.241	doi	represented_work_identifier_in_source_row	literal_number_from_replication_project_table	not_yet	Real-world handle found, but the numeric result still needs original/source verification.	4	target_source_independently_grounded	false	false	true	true	true	false
sr_af15cdb4aad8	Brief Psychiatric Rating Scale, Change in Psychiatric Symptoms	ctgov_finer_grained_kg	candidate_child_numeric_row	coded_with_schema_gaps	data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv	b41c171dad525c18cd25b9df1429a9590282e9cb91fbcf606b72ef00d7222af1	external_corpus_mirror				NCT02508480	https://clinicaltrials.gov/study/NCT02508480			du2024	10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	Clinical trials efficacy results dataset (derivative of AACT)	https://doi.org/10.6084/m9.figshare.24225166						not_needed_or_not_attempted		https://clinicaltrials.gov/study/NCT02508480	nct	registry_identifier_nct	literal_number_from_external_corpus_mirror	not_yet	NCT registry row is treated as authoritative registry source for the literal result.	4	target_source_independently_grounded	false	false	true	true	true	false
sr_148ffca3367c	Cluster randomized pilot controlled trial of an occupational therapy intervention for residents with stroke in UK care homes	Ying 2023 manual partial reconstruction	replication_pair_source_row	coded_with_schema_gaps	data/derived/replication_pairs/harvest/staged/ying_2023_partial_reconstruction__stage.csv	132f4777c0b9137f9eac23ca45d60435820cbfa4565439f091d1022c11094dc3	internal_derived_table	10.1161/01.Str.0000237124.20596.92 | 10.1136/bmj.h468							ying2023pilot	10.1016/j.jclinepi.2023.06.017	https://doi.org/10.1016/j.jclinepi.2023.06.017	Pilot trials may improve the quality of full-scale trials: a meta-research study	https://doi.org/10.1016/j.jclinepi.2023.06.017						not_needed_or_not_attempted		https://doi.org/10.1161/01.Str.0000237124.20596.92	doi	represented_work_identifier_in_source_row	literal_number_from_internal_derived_table	not_yet	Real-world handle found, but the numeric result still needs original/source verification.	4	target_source_independently_grounded	false	false	true	false	true	false
sr_be6cbe0c6a2b	Change in Polysomnographic Total Sleep Time (TST)	ClinicalTrials.gov phase-2+ primary randomized registry rows	raw_ctgov_registry_row	fully_coded	data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv	b41c171dad525c18cd25b9df1429a9590282e9cb91fbcf606b72ef00d7222af1	external_corpus_mirror				NCT01156051	https://clinicaltrials.gov/study/NCT01156051			du2024	10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	Clinical trials efficacy results dataset (derivative of AACT)	https://doi.org/10.6084/m9.figshare.24225166						not_needed_or_not_attempted		https://clinicaltrials.gov/study/NCT01156051	nct	registry_identifier_nct	literal_number_from_registry_mirror	yes	NCT registry row is treated as authoritative registry source for the literal result.	6	original_number_extracted	true	true	true	true	false	true
sr_22f96d70c38a	linden_2015_2	linden_2024_random_effects	candidate_child_numeric_row	coded_with_schema_gaps	data/raw/corpus_candidates/linden_2024/ATJ_Study2_ESs_and_Ns.sav	8db0347809e96b5f079e559258b283c40bda79311614e23724077d611aec8e05	external_corpus_mirror								linden2024publicationBiasPsychology	10.1371/journal.pone.0297075	https://doi.org/10.1371/journal.pone.0297075	Publication Bias in Psychology: A Closer Look at the Correlation between Sample Size and Effect Size	https://doi.org/10.1371/journal.pone.0297075						not_needed_or_not_attempted				unresolved	literal_number_from_external_corpus_mirror	not_yet	Only corpus/source-family grounding or local derived evidence was recovered.	2	external_source_assertion	false	false	false	true	true	false
sr_f9f06025395c	PMCID:5055753	yun_llm_meta_analysis	candidate_child_numeric_row	coded_with_schema_gaps	data/raw/corpus_candidates/yun_llm_meta_analysis/llm-meta-analysis/evaluation/data/annotated_rct_dataset.csv	5e5f660fa770ab647fa44424f002c7b9e1a2b6a3feb783ee2dc4f2438c1017f6	external_corpus_mirror			PMC5055753					yun2024llmExtraction		https://proceedings.mlr.press/v252/yun24a.html	Automatically Extracting Numerical Results from Randomized Controlled Trials with Large Language Models	https://proceedings.mlr.press/v252/yun24a.html						not_needed_or_not_attempted		https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5055753/	pmcid	represented_work_identifier_in_source_row	literal_number_from_external_corpus_mirror	not_yet	Real-world handle found, but the numeric result still needs original/source verification.	4	target_source_independently_grounded	false	false	true	true	true	false
sr_d3c761e4e4ee	Time to Vaginal Delivery During the First Hospital Admission	ClinicalTrials.gov phase-2+ primary randomized registry rows	raw_ctgov_registry_row	fully_coded	data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv	b41c171dad525c18cd25b9df1429a9590282e9cb91fbcf606b72ef00d7222af1	external_corpus_mirror				NCT01127581	https://clinicaltrials.gov/study/NCT01127581			du2024	10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	Clinical trials efficacy results dataset (derivative of AACT)	https://doi.org/10.6084/m9.figshare.24225166						not_needed_or_not_attempted		https://clinicaltrials.gov/study/NCT01127581	nct	registry_identifier_nct	literal_number_from_registry_mirror	yes	NCT registry row is treated as authoritative registry source for the literal result.	6	original_number_extracted	true	true	true	true	false	true
