mapping_id	from_source_id	to_source_id	relationship_type	relationship_subtype	mapping_assertion_source_id	mapping_assertion_access_id	mapping_assertion_locator	mapping_assertion_url	mapping_assertion_verbatim_text	mapping_evidence_type	external_relationship_id	external_relationship_url	relationship_date	relationship_updated_at	relationship_timing	prereg_registry_name	prereg_registration_id	prereg_document_type	prereg_primary_outcome_text	prereg_hypothesis_text	replication_kind	replication_target_claim	replication_original_result_id	replication_replicating_result_id	replication_outcome_match	replication_sample_relation	replication_design_relation	collection_role	dedupe_group_id	relationship_confidence	notes
map_6aa362bb8f14	src_havranekarmingtondata	work_title_faria_haddad_2014	corpus_asserts_result_for_paper	database_child_result	src_havranekarmingtondata	acc_7dd399e6a2a0	data/derived/corpus_candidates/candidate_d_n_papers.csv	https://doi.org/10.1590/0103-6351/1571	label=Faria & Haddad (2014) | source_directness=candidate_child_numeric_row | effect_or_stat=1.374 | se=0.013 | N_text=110.0 | p_or_z=105.69 | plotted_D=20.678696635558406 | plotted_N=110.0 | transform=estimate_or_t_to_2absz_sqrtN; N: nobs | source_file=data/raw/corpus_candidates/havranek_meta_analysis/armington/armington.xlsx	metadata_field		https://doi.org/10.1590/0103-6351/1571			not_applicable													sampled_child_result		medium	source_result_id=sr_bbf5b92dab8e; Inferred from dot-level parent source family and represented paper/result key.
map_43c2f1ac7382	src_du2024	work_title_percentage_of_patients_alive_and_free_of_mechanical_ventilation	database_reports_paper_result	trial_registry_record	src_du2024	acc_21c181e8fd7f	data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv; phase-2+ randomized interventional trial with exactly one eligible registered primary two-group outcome; D reconstructed from registry p-value and enrollment	https://clinicaltrials.gov/study/NCT04604184	label=Percentage of Patients Alive and Free of Mechanical Ventilation | source_directness=raw_ctgov_registry_row | effect_or_stat=-5.39 | N_text=133.0 | p_or_z=0.3232 | plotted_D=0.171324163306125 | plotted_N=133.0 | transform=registry p-value/enrollment to D proxy; raw row recovered with NCT_ID/outcome_title | source_file=data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv	metadata_field	NCT04604184	https://clinicaltrials.gov/study/NCT04604184			not_applicable													sampled_child_result		medium	source_result_id=sr_7271878ec034; Inferred from dot-level parent source family and represented paper/result key.
map_29f10832710d	src_brodeur2020	work_title_parent_child_information_frictions_and_human_capital_investment_ev	corpus_asserts_result_for_paper	database_child_result	src_brodeur2020	acc_11e90754ab34	data/derived/effect_inflation_dataset/plot2_published_paper_details.csv	https://doi.org/10.1086/711410	label=Parent-Child Information Frictions and Human Capital Investment: Evidence from a Field Experiment | source_directness=candidate_child_numeric_row | effect_or_stat=0.17532255086288853 | N_text=278.0 | p_or_z=1.4616055488586426 | plotted_D=0.1562840055356135 | plotted_N=257.0 | transform=brodeur_2024_2absz_sqrt_observations; N: published_table_observations | source_file=data/raw/published_papers/brodeur_2024_merged.dta	metadata_field		https://doi.org/10.1086/711410			not_applicable													sampled_child_result		medium	source_result_id=sr_4adf6fd2310b; Inferred from dot-level parent source family and represented paper/result key.
map_f8dbd274a83b	src_du2024	work_title_change_in_observed_cdai_scores_from_baseline_to_weeks_4	database_reports_paper_result	trial_registry_record	src_du2024	acc_1783c4826f15	data/derived/corpus_candidates/candidate_d_n_papers.csv	https://clinicaltrials.gov/study/NCT01514240	label=Change in Observed CDAI Scores From Baseline to Weeks 4 | source_directness=candidate_child_numeric_row | effect_or_stat=-30.0 | N_text=123.0 | p_or_z=2.457263390205437 | plotted_D=0.2452667865113614 | plotted_N=123.0 | transform=registry_p_to_absz_to_2absz_sqrtN; N: trial_enrollment | source_file=data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv	metadata_field	NCT01514240	https://clinicaltrials.gov/study/NCT01514240			not_applicable													sampled_child_result		medium	source_result_id=sr_af69b1b27c9f; Inferred from dot-level parent source family and represented paper/result key.
map_7126b98428c1	src_tosh2024	work_title_the_variable_in_the_regression_model_of_discipline_over_inventory	corpus_asserts_result_for_paper	direct_replication	src_tosh2024	acc_31f42dbf57b1	data/derived/replication_pairs/replication_pairs_all_on_hand.csv	https://doi.org/10.1016/s0272-6963(97)00033-8	label=The variable in the regression model of discipline over inventory management is relatively low in the Netherlands sample | source_directness=replication_pair_source_row | effect_or_stat=1.6775905493019818 | N_text=63.0 | plotted_D=1.6775905493019818 | plotted_N=63.0 | transform=replication-pair D/N imported from integrated replication pair source row | source_file=data/raw/replication_projects/fred/FReD.xlsx	code_or_package_manifest	10.1016/s0272-6963(97)00033-8	https://doi.org/10.1016/s0272-6963(97)00033-8			not_applicable													sampled_child_result	fred_add_ai60_w3_1499	medium	source_result_id=sr_78698f5ba037; Inferred from dot-level parent source family and represented paper/result key.
map_bccdaab6e36f	src_tyner2026	work_title_is_the_spread_of_covid_19_across_countries_influenced_by_environme	corpus_asserts_result_for_paper	direct_replication	src_tyner2026	acc_836393e43a35	data/derived/effect_inflation_dataset/plot1_replication_pair_details.csv	https://doi.org/10.1101/2020.04.08.20058164	label=Is The Spread Of Covid-19 Across Countries Influenced By Environmental, Economic And Social Factors? (SCORE 5g09O0q) | source_directness=replication_pair_source_row | effect_or_stat=0.03641465909850405 | N_text=150.0 | plotted_D=0.036414659098504 | plotted_N=150.0 | transform=replication-pair D/N imported from integrated replication pair source row | source_file=data/raw/corpus_candidates/score/orig_outcomes.csv	code_or_package_manifest	10.1101/2020.04.08.20058164	https://doi.org/10.1101/2020.04.08.20058164			not_applicable													sampled_child_result	score_b344_single-trace_5g09O0q	medium	source_result_id=sr_8226dc61270c; Inferred from dot-level parent source family and represented paper/result key.
map_57fe69cd9cd3	src_bosco2020metabus	work_plot2_metabus_open_bosco_jap_94_2_341_4420	corpus_asserts_result_for_paper	database_child_result	src_bosco2020metabus	acc_955ee95804a2	data/derived/effect_inflation_dataset/plot2_published_paper_details.csv	https://doi.org/10.1037/a0014066	label= | source_directness=candidate_child_numeric_row | effect_or_stat=0.4944513860581975 | N_text=612.0 | p_or_z=6.040517281902082 | plotted_D=0.4944513860581975 | plotted_N=612.0 | transform=pearson_r_to_d; N: article_median_reported_matrix_N | source_file=data/raw/corpus_candidates/metabus/Ver2-08_MasterDB_JAP-PPsych_1980-2010.xlsx	metadata_field		https://doi.org/10.1037/a0014066			not_applicable													sampled_child_result		medium	source_result_id=sr_541412d5d4e8; Inferred from dot-level parent source family and represented paper/result key.
map_c4758de89346	src_bosco2020metabus	work_title_jap_74_1_143	corpus_asserts_result_for_paper	database_child_result	src_bosco2020metabus	acc_b2a8ef9c99e9	data/derived/corpus_candidates/candidate_d_n_papers.csv	https://doi.org/10.1037//0021-9010.74.1.143	label=JAP-74-1-143 | source_directness=candidate_child_numeric_row | effect_or_stat=0.9525614565086916 | N_text=42.0 | p_or_z=2.8720538536432434 | plotted_D=1.0087582215222426 | plotted_N=42.0 | transform=pearson_r_to_d; N: article_median_reported_matrix_N | source_file=data/raw/corpus_candidates/metabus/Ver2-08_MasterDB_JAP-PPsych_1980-2010.xlsx	metadata_field		https://doi.org/10.1037//0021-9010.74.1.143			not_applicable													sampled_child_result		medium	source_result_id=sr_a929155b5e72; Inferred from dot-level parent source family and represented paper/result key.
map_790688afcd56	src_du2024	work_title_composite_of_mortality_ongoing_need_for_hospitalization_or_mechani	database_reports_paper_result	trial_registry_record	src_du2024	acc_1783c4826f15	data/derived/corpus_candidates/candidate_d_n_papers.csv	https://clinicaltrials.gov/study/NCT04397718	label=Composite of Mortality, Ongoing Need for Hospitalization, or Mechanical Ventilation at Day 15 | source_directness=candidate_child_numeric_row | effect_or_stat=1.19 | N_text=96.0 | p_or_z=0.43026896506857354 | plotted_D=0.0740448955796566 | plotted_N=96.0 | transform=registry_p_to_absz_to_2absz_sqrtN; N: trial_enrollment | source_file=data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv	metadata_field	NCT04397718	https://clinicaltrials.gov/study/NCT04397718			not_applicable													sampled_child_result		medium	source_result_id=sr_c1becaaf9056; Inferred from dot-level parent source family and represented paper/result key.
map_170ebfae0987	src_soto2019loopr	work_title_watson_d_hubbard_b_wiese_d_2000_general_traits_of_personality_and	corpus_asserts_result_for_paper	direct_replication	src_soto2019loopr	acc_e735cca81dd1	data/derived/effect_inflation_dataset/plot1_replication_pair_details.csv	https://doi.org/10.1111/1467-6494.00102	label=Watson, D., Hubbard, B., & Wiese, D. (2000). General traits of personality and affectivity as predictors of satisfaction in intimate relationships: Evidence from self‐and partner‐ratings. Journal of Personality, 68, 413-449. | source_directness=replication_pair_source_row | effect_or_stat=0.582734629525562 | N_text=210.0 | plotted_D=0.582734629525562 | plotted_N=210.0 | transform=replication-pair D/N imported from integrated replication pair source row | source_file=data/raw/replication_projects/loopr/Replication coding and results.xlsx	code_or_package_manifest	loopr_41	https://doi.org/10.1111/1467-6494.00102			not_applicable													sampled_child_result	loopr_41	medium	source_result_id=sr_3cef793ec7a4; Inferred from dot-level parent source family and represented paper/result key.
map_375411589cd3	src_tosh2024	work_title_development_of_muscularity_and_weight_concerns_in_heterosexual_and	corpus_asserts_result_for_paper	database_child_result	src_tosh2024	acc_fac8f1bdf174	data/derived/effect_inflation_dataset/plot2_published_paper_details.csv	https://doi.org/10.1037/a0028964	label=Development of muscularity and weight concerns in heterosexual and sexual minority males. | source_directness=candidate_child_numeric_row | effect_or_stat=0.1108843246577984 | N_text=5867.0 | p_or_z=4.246666968912376 | plotted_D=0.1108843246577984 | plotted_N=5867.0 | transform=fred_p_value_to_2absz_sqrtN; N: fred_original_n | source_file=data/raw/corpus_candidates/fred/FReD.xlsx	metadata_field	10.1037/a0028964	https://doi.org/10.1037/a0028964			not_applicable													sampled_child_result		medium	source_result_id=sr_34e03261c24d; Inferred from dot-level parent source family and represented paper/result key.
map_7c6d38aea531	src_du2024	work_title_progression_free_survival	database_reports_paper_result	trial_registry_record	src_du2024	acc_1783c4826f15	data/derived/corpus_candidates/candidate_d_n_papers.csv	https://clinicaltrials.gov/study/NCT01568866	label=Progression-free Survival | source_directness=candidate_child_numeric_row | effect_or_stat=0.533 | N_text=929.0 | p_or_z=3.890591886413094 | plotted_D=0.2552923584323345 | plotted_N=929.0 | transform=registry_p_to_absz_to_2absz_sqrtN; N: trial_enrollment | source_file=data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv	metadata_field	NCT01568866	https://clinicaltrials.gov/study/NCT01568866			not_applicable													sampled_child_result		medium	source_result_id=sr_cf10c58438c7; Inferred from dot-level parent source family and represented paper/result key.
map_68f6e0dd12bb	src_tyner2026	work_title_notes_on_bonds_illiquidity_feedback_during_the_financial_crisis	corpus_asserts_result_for_paper	database_child_result	src_tyner2026	acc_706556435f5c	data/derived/effect_inflation_dataset/plot2_published_paper_details.csv	https://doi.org/10.1093/rfs/hhy022	label=Notes On Bonds: Illiquidity Feedback During The Financial Crisis | source_directness=candidate_child_numeric_row | effect_or_stat=0.001806072550722875 | N_text=31895540.0 | p_or_z=-5.1 | plotted_D=0.0018060725507228 | plotted_N=31895540.0 | transform=score_free_text_coef_over_se_to_2absz_sqrtN; N: score_free_text_sample_size_parse | source_file=data/raw/corpus_candidates/score/extracted_claims.csv	metadata_field	10.1093/rfs/hhy022	https://doi.org/10.1093/rfs/hhy022			not_applicable													sampled_child_result		medium	source_result_id=sr_4dbf0cd7b50e; Inferred from dot-level parent source family and represented paper/result key.
map_b454aa2c86b0	src_brodeur2020	work_title_do_management_interventions_last_evidence_from_india	corpus_asserts_result_for_paper	database_child_result	src_brodeur2020	acc_dd9832c533ce	data/derived/corpus_candidates/candidate_d_n_papers.csv	https://doi.org/10.1257/rct.2808-1.0	label=Do Management Interventions Last? Evidence from India | source_directness=candidate_child_numeric_row | effect_or_stat=1.3118137232032978 | N_text=34.0 | p_or_z=3.824561357498169 | plotted_D=0.7044371513557589 | plotted_N=66.0 | transform=brodeur_2024_2absz_sqrt_observations; N: published_table_observations | source_file=data/raw/published_papers/brodeur_2024_merged.dta	metadata_field	10.1257/rct.2808-1.0	https://doi.org/10.1257/rct.2808-1.0			not_applicable													sampled_child_result		medium	source_result_id=sr_09538e441d8b; Inferred from dot-level parent source family and represented paper/result key.
map_23d9a1afb552	src_du2024	work_title_the_primary_efficacy_endpoint_of_this_study_is_the_incidence_of_co	database_reports_paper_result	trial_registry_record	src_du2024	acc_21c181e8fd7f	data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv; phase-2+ randomized interventional trial with exactly one eligible registered primary two-group outcome; D reconstructed from registry p-value and enrollment	https://clinicaltrials.gov/study/NCT00762476	label=The Primary Efficacy Endpoint of This Study is the Incidence of Cold Illnesses. | source_directness=raw_ctgov_registry_row | effect_or_stat=>0.5000 | N_text=411.0 | p_or_z=>0.5000 | plotted_D=0.0665402516615924 | plotted_N=411.0 | transform=registry p-value/enrollment to D proxy; raw row recovered with NCT_ID/outcome_title | source_file=data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv	metadata_field	NCT00762476	https://clinicaltrials.gov/study/NCT00762476			not_applicable													sampled_child_result		medium	source_result_id=sr_779e8dd2ff35; Inferred from dot-level parent source family and represented paper/result key.
map_a5dd9f94fb09	src_tosh2024	work_title_participants_would_ascribe_a_greater_number_of_traits_and_a_lesser	corpus_asserts_result_for_paper	direct_replication	src_tosh2024	acc_31f42dbf57b1	data/derived/replication_pairs/replication_pairs_all_on_hand.csv	https://doi.org/10.1037/0022-3514.90.2.197	label=participants would ascribe a greater number of traits, and a lesser number of ascriptions to situational variability when assessing their friends compared to their present selve | source_directness=replication_pair_source_row | effect_or_stat=0.697536649251622 | N_text=123.0 | plotted_D=0.697536649251622 | plotted_N=123.0 | transform=replication-pair D/N imported from integrated replication pair source row | source_file=data/raw/replication_projects/fred/FReD.xlsx	code_or_package_manifest	10.1037/0022-3514.90.2.197	https://doi.org/10.1037/0022-3514.90.2.197			not_applicable													sampled_child_result	fred_core_133_1964	medium	source_result_id=sr_da95f9c21d25; Inferred from dot-level parent source family and represented paper/result key.
map_55f59cb3d144	src_motyl2017state	work_title_rim_s_min_k_e_uleman_j_s_chartrand_t_l_carlston_d_e_2013_seeing_ot	corpus_asserts_result_for_paper	database_child_result	src_motyl2017state	acc_34066047d272	data/derived/corpus_candidates/candidate_d_n_papers.csv	https://doi.org/10.1016/j.jesp.2013.05.007	label=Rim, S., Min, K. E., Uleman, J. S., Chartrand, T. L., & Carlston, D. E. (2013). Seeing others through rose-colored glasses: An affiliation goal and positivity bias in implicit trait impressions. Journal of Experimental Social Psychology, 49(6), 1204-1209. | source_directness=candidate_child_numeric_row | effect_or_stat=0.083 | N_text=112.0 | p_or_z=2.6120541412292777 | plotted_D=0.5077976691627721 | plotted_N=108.5 | transform=eta_squared_to_r_to_d; N: reported_sample_size | source_file=data/raw/corpus_candidates/motyl_2017/ScienceStatus_C.csv	metadata_field		https://doi.org/10.1016/j.jesp.2013.05.007			not_applicable													sampled_child_result		medium	source_result_id=sr_62cc168cbf4c; Inferred from dot-level parent source family and represented paper/result key.
