paper_id,prereg,publication_standard,pub_year
ab0Y,FALSE,Journal of Labor Economics,2015
R7J7,FALSE,Journal of Labor Economics,2015
GJAr,FALSE,Journal of Labor Economics,2015
K7OW,FALSE,Journal of Labor Economics,2015
4jmN,FALSE,Journal of Labor Economics,2015
raqE,FALSE,Journal of Labor Economics,2015
wZ9L,FALSE,Journal of Labor Economics,2015
vaWE,FALSE,Journal of Labor Economics,2015
ywaR,FALSE,Journal of Labor Economics,2015
p3V0,FALSE,Journal of Labor Economics,2015
8ypW,FALSE,Journal of Labor Economics,2015
XDLr,FALSE,Journal of Labor Economics,2015
bkp8,FALSE,Journal of Labor Economics,2015
gZDQ,FALSE,Journal of Labor Economics,2015
dG3m,FALSE,Journal of Labor Economics,2015
7y04,FALSE,Journal of Labor Economics,2015
ODav,FALSE,Journal of Labor Economics,2015
jZwJ,FALSE,Journal of Labor Economics,2015
3eQ7,FALSE,Journal of Labor Economics,2015
5mgD,FALSE,Journal of Labor Economics,2015
eZNq,FALSE,Journal of Labor Economics,2015
mZEL,FALSE,Journal of Labor Economics,2015
9r4X,FALSE,Journal of Labor Economics,2015
mZvL,FALSE,Journal of Labor Economics,2016
jZ4J,FALSE,Journal of Labor Economics,2016
K7PW,FALSE,Journal of Labor Economics,2016
ADlX,FALSE,Journal of Labor Economics,2016
ralE,FALSE,Journal of Labor Economics,2016
8ykW,FALSE,Journal of Labor Economics,2016
Pe2K,FALSE,Journal of Labor Economics,2016
VDap,FALSE,Journal of Labor Economics,2016
5mbD,FALSE,Journal of Labor Economics,2016
7yZ4,FALSE,Journal of Labor Economics,2016
NxAW,FALSE,Journal of Labor Economics,2016
wZAL,FALSE,Journal of Labor Economics,2016
DgvY,FALSE,Journal of Labor Economics,2016
XDKr,FALSE,Journal of Labor Economics,2016
dGQm,FALSE,Journal of Labor Economics,2016
z352,FALSE,Journal of Labor Economics,2016
PedK,FALSE,Journal of Labor Economics,2016
VDyp,FALSE,Journal of Labor Economics,2016
gZjQ,FALSE,Journal of Labor Economics,2016
Q75V,FALSE,Journal of Labor Economics,2016
4jyN,FALSE,Journal of Labor Economics,2016
eZmq,FALSE,Journal of Labor Economics,2016
EJBP,FALSE,Journal of Labor Economics,2016
GJrr,FALSE,Journal of Labor Economics,2016
LeB2,FALSE,Journal of Labor Economics,2016
0zJ5,FALSE,Journal of Labor Economics,2016
B03j,FALSE,Journal of Labor Economics,2016
bkb8,FALSE,Journal of Labor Economics,2016
ywdR,FALSE,Journal of Labor Economics,2016
xwqb,FALSE,Journal of Labor Economics,2016
YDJQ,FALSE,Journal of Labor Economics,2016
3eY7,FALSE,Journal of Labor Economics,2016
2Y7R,FALSE,Journal of Labor Economics,2016
abkY,FALSE,Journal of Labor Economics,2016
R7O7,FALSE,Journal of Labor Economics,2016
qxwj,FALSE,Journal of Labor Economics,2016
qxAj,FALSE,Journal of Labor Economics,2016
WD2e,FALSE,Journal of Labor Economics,2016
JeE9,FALSE,Journal of Labor Economics,2016
vaVE,FALSE,Journal of Labor Economics,2016
AD4X,FALSE,Journal of Labor Economics,2016
B0Gj,FALSE,Journal of Labor Economics,2016
lYNe,FALSE,Journal of Labor Economics,2016
ZD1J,FALSE,Journal of Labor Economics,2016
1Z17,FALSE,Journal of Labor Economics,2016
kZ34,FALSE,Journal of Labor Economics,2016
9r8X,FALSE,Journal of Labor Economics,2016
p3r0,FALSE,Journal of Labor Economics,2016
B0vp,FALSE,Journal of Labor Economics,2017
mZr7,FALSE,Journal of Labor Economics,2017
xwW3,FALSE,Journal of Labor Economics,2017
EJDP,FALSE,Journal of Labor Economics,2017
R7Rv,FALSE,Journal of Labor Economics,2017
4jLe,FALSE,Journal of Labor Economics,2017
GJEW,FALSE,Journal of Labor Economics,2017
PeWz,FALSE,Journal of Labor Economics,2017
0z7L,FALSE,Journal of Labor Economics,2017
ZDyx,FALSE,Journal of Labor Economics,2017
kZDZ,FALSE,Journal of Labor Economics,2017
Leqx,FALSE,Journal of Labor Economics,2017
dGj8,FALSE,Journal of Labor Economics,2017
ODOO,FALSE,Journal of Labor Economics,2017
DgeL,FALSE,Journal of Labor Economics,2017
WD12,FALSE,Journal of Labor Economics,2017
qxB7,FALSE,Journal of Labor Economics,2017
jZvK,FALSE,Journal of Labor Economics,2017
9rQ4,FALSE,Journal of Labor Economics,2017
gZ4K,FALSE,Journal of Labor Economics,2017
bkm1,FALSE,Journal of Labor Economics,2017
eZbl,FALSE,Journal of Labor Economics,2017
lYeV,FALSE,Journal of Labor Economics,2017
8yXv,FALSE,Journal of Labor Economics,2017
ADNJ,FALSE,Journal of Labor Economics,2017
XD7Y,FALSE,Journal of Labor Economics,2017
p3PB,FALSE,Journal of Labor Economics,2017
raV9,FALSE,Journal of Labor Economics,2017
Q79P,FALSE,Journal of Labor Economics,2017
3exW,FALSE,Journal of Labor Economics,2017
va5D,FALSE,Journal of Labor Economics,2017
EJr3,FALSE,Journal of Labor Economics,2017
wZOG,FALSE,Journal of Labor Economics,2017
yw9J,FALSE,Journal of Labor Economics,2017
VDJV,FALSE,Journal of Labor Economics,2017
5mZ3,FALSE,Journal of Labor Economics,2017
Nx5V,FALSE,Journal of Labor Economics,2017
z3RL,FALSE,Journal of Labor Economics,2017
WDg2,FALSE,Journal of Labor Economics,2018
5m33,FALSE,Journal of Labor Economics,2018
B05p,FALSE,Journal of Labor Economics,2018
4j4e,FALSE,Journal of Labor Economics,2018
dGB8,FALSE,Journal of Labor Economics,2018
7ybJ,FALSE,Journal of Labor Economics,2018
K7AY,FALSE,Journal of Labor Economics,2018
9re4,FALSE,Journal of Labor Economics,2018
EJ93,FALSE,Journal of Labor Economics,2018
vaxD,FALSE,Journal of Labor Economics,2018
Q7ZP,FALSE,Journal of Labor Economics,2018
2Yy5,FALSE,Journal of Labor Economics,2018
0zgL,FALSE,Journal of Labor Economics,2018
wZLG,FALSE,Journal of Labor Economics,2018
bkE1,FALSE,Journal of Labor Economics,2018
p3KB,FALSE,Journal of Labor Economics,2018
z38L,FALSE,Journal of Labor Economics,2018
qxJ7,FALSE,Journal of Labor Economics,2018
VDmV,FALSE,Journal of Labor Economics,2018
PeLz,FALSE,Journal of Labor Economics,2018
R7kv,FALSE,Journal of Labor Economics,2018
1ZYq,FALSE,Journal of Labor Economics,2018
ODxO,FALSE,Journal of Labor Economics,2018
lY9V,FALSE,Journal of Labor Economics,2018
mZR7,FALSE,Journal of Labor Economics,2018
gZqK,FALSE,Journal of Labor Economics,2018
abQ9,FALSE,Journal of Labor Economics,2018
ra19,FALSE,Journal of Labor Economics,2018
ADdJ,FALSE,Journal of Labor Economics,2018
JeVA,FALSE,Journal of Labor Economics,2018
NxyV,FALSE,Journal of Labor Economics,2018
DgWL,FALSE,Journal of Labor Economics,2018
eZVl,FALSE,Journal of Labor Economics,2018
YDYg,FALSE,Journal of Labor Economics,2018
jZOK,FALSE,Journal of Labor Economics,2018
3epW,FALSE,Journal of Labor Economics,2018
GJaW,FALSE,Journal of Labor Economics,2018
9Ora,FALSE,Journal of Management,2009
5Am2,FALSE,Journal of Management,2009
ExJN,FALSE,Journal of Management,2009
W9DG,FALSE,Journal of Management,2009
v2lq,FALSE,Journal of Management,2009
v2aL,FALSE,Journal of Management,2009
LmeK,FALSE,Journal of Management,2009
OBDN,FALSE,Journal of Management,2009
PVea,FALSE,Journal of Management,2009
y1wG,FALSE,Journal of Management,2009
qOxN,FALSE,Journal of Management,2009
B7xG,FALSE,Journal of Management,2009
NP8l,FALSE,Journal of Management,2009
Rq79,FALSE,Journal of Management,2009
jPZ9,FALSE,Journal of Management,2009
bL2E,FALSE,Journal of Management,2009
wKlP,FALSE,Journal of Management,2009
1EZB,FALSE,Journal of Management,2009
dkGX,FALSE,Journal of Management,2009
z71O,FALSE,Journal of Management,2009
KQ7E,FALSE,Journal of Management,2009
lVmZ,FALSE,Journal of Management,2009
e8xP,FALSE,Journal of Management,2009
XRDz,FALSE,Journal of Management,2009
W9DZ,FALSE,Journal of Management,2009
xJwJ,FALSE,Journal of Management,2009
axb1,FALSE,Journal of Management,2009
4VjL,FALSE,Journal of Management,2009
Rq7b,FALSE,Journal of Management,2009
qOxQ,FALSE,Journal of Management,2009
kBZX,FALSE,Journal of Management,2009
OBDd,FALSE,Journal of Management,2009
DyGN,FALSE,Journal of Management,2009
PV8d,FALSE,Journal of Management,2009
p53K,FALSE,Journal of Management,2009
dkGJ,FALSE,Journal of Management,2009
gQZ7,FALSE,Journal of Management,2009
85ye,FALSE,Journal of Management,2009
DyDj,FALSE,Journal of Management,2009
B70x,FALSE,Journal of Management,2009
3BeY,FALSE,Journal of Management,2009
VWxE,FALSE,Journal of Management,2009
Ex0r,FALSE,Journal of Management,2009
7dyp,FALSE,Journal of Management,2009
NPxR,FALSE,Journal of Management,2009
QA7a,FALSE,Journal of Management,2009
9OrL,FALSE,Journal of Management,2009
YaDR,FALSE,Journal of Management,2009
A1DG,FALSE,Journal of Management,2009
LmDZ,FALSE,Journal of Management,2010
3BdG,FALSE,Journal of Management,2010
VWkE,FALSE,Journal of Management,2010
QA8d,FALSE,Journal of Management,2010
dk2X,FALSE,Journal of Management,2010
z7JO,FALSE,Journal of Management,2010
y13Q,FALSE,Journal of Management,2010
xJ2k,FALSE,Journal of Management,2010
Z2EQ,FALSE,Journal of Management,2010
e8QP,FALSE,Journal of Management,2010
85B0,FALSE,Journal of Management,2010
JXre,FALSE,Journal of Management,2010
kBkj,FALSE,Journal of Management,2010
9OXa,FALSE,Journal of Management,2010
rWNR,FALSE,Journal of Management,2010
XR8b,FALSE,Journal of Management,2010
axGA,FALSE,Journal of Management,2010
2PZq,FALSE,Journal of Management,2010
bLOE,FALSE,Journal of Management,2010
wK2P,FALSE,Journal of Management,2010
jPDr,FALSE,Journal of Management,2010
4VXV,FALSE,Journal of Management,2010
4V5V,FALSE,Journal of Management,2010
Z2xQ,FALSE,Journal of Management,2010
GZDw,FALSE,Journal of Management,2010
Rqjb,FALSE,Journal of Management,2010
mAw4,FALSE,Journal of Management,2010
0mVZ,FALSE,Journal of Management,2010
p5x8,FALSE,Journal of Management,2010
B7LG,FALSE,Journal of Management,2010
gQkO,FALSE,Journal of Management,2010
v21q,FALSE,Journal of Management,2010
0m1Z,FALSE,Journal of Management,2010
mAx4,FALSE,Journal of Management,2010
xJlk,FALSE,Journal of Management,2010
Dy8N,FALSE,Journal of Management,2010
jPbr,FALSE,Journal of Management,2010
QAmd,FALSE,Journal of Management,2010
qOlN,FALSE,Journal of Management,2010
85l0,FALSE,Journal of Management,2010
1EpD,FALSE,Journal of Management,2010
5AX2,FALSE,Journal of Management,2010
A1xj,FALSE,Journal of Management,2010
NPLl,FALSE,Journal of Management,2010
y1KQ,FALSE,Journal of Management,2010
Exvr,FALSE,Journal of Management,2010
p5l8,FALSE,Journal of Management,2010
PVad,FALSE,Journal of Management,2010
3BzG,FALSE,Journal of Management,2010
LmxZ,FALSE,Journal of Management,2010
4VWw,FALSE,Journal of Management,2011
qOG2,FALSE,Journal of Management,2011
PVgd,FALSE,Journal of Management,2011
W9eG,FALSE,Journal of Management,2011
xJ3O,FALSE,Journal of Management,2011
QAgm,FALSE,Journal of Management,2011
KQbD,FALSE,Journal of Management,2011
e8G7,FALSE,Journal of Management,2011
3BRZ,FALSE,Journal of Management,2011
bLq9,FALSE,Journal of Management,2011
dk5p,FALSE,Journal of Management,2011
z7pY,FALSE,Journal of Management,2011
v2NO,FALSE,Journal of Management,2011
5ADq,FALSE,Journal of Management,2011
ExNx,FALSE,Journal of Management,2011
A1Lj,FALSE,Journal of Management,2011
JXvy,FALSE,Journal of Management,2011
y1Wp,FALSE,Journal of Management,2011
wKD4,FALSE,Journal of Management,2011
5A4q,FALSE,Journal of Management,2011
W9yw,FALSE,Journal of Management,2011
B79G,FALSE,Journal of Management,2011
p5Zm,FALSE,Journal of Management,2011
A19z,FALSE,Journal of Management,2011
VWPA,FALSE,Journal of Management,2011
9OVa,FALSE,Journal of Management,2011
1EAD,FALSE,Journal of Management,2011
Rqgk,FALSE,Journal of Management,2011
dkbX,FALSE,Journal of Management,2011
ax7Q,FALSE,Journal of Management,2011
lVw2,FALSE,Journal of Management,2011
PVgY,FALSE,Journal of Management,2011
NPDQ,FALSE,Journal of Management,2011
LmNG,FALSE,Journal of Management,2011
7dR9,FALSE,Journal of Management,2011
YaAp,FALSE,Journal of Management,2011
85RR,FALSE,Journal of Management,2011
OBKb,FALSE,Journal of Management,2011
ax5A,FALSE,Journal of Management,2011
0m4r,FALSE,Journal of Management,2011
OBvb,FALSE,Journal of Management,2011
YaGW,FALSE,Journal of Management,2011
W9bw,FALSE,Journal of Management,2011
GZNp,FALSE,Journal of Management,2011
OB4N,FALSE,Journal of Management,2011
dk9p,FALSE,Journal of Management,2012
2Pb7,FALSE,Journal of Management,2012
Rq8k,FALSE,Journal of Management,2012
Rq8L,FALSE,Journal of Management,2012
B7QX,FALSE,Journal of Management,2012
4VDw,FALSE,Journal of Management,2012
ExQx,FALSE,Journal of Management,2012
PV1Z,FALSE,Journal of Management,2012
A1Rz,FALSE,Journal of Management,2012
bLQ9,FALSE,Journal of Management,2012
QA2m,FALSE,Journal of Management,2012
kBPP,FALSE,Journal of Management,2012
PVvY,FALSE,Journal of Management,2012
wKp4,FALSE,Journal of Management,2012
y1Jp,FALSE,Journal of Management,2012
rWv7,FALSE,Journal of Management,2012
9Oaq,FALSE,Journal of Management,2012
VW1A,FALSE,Journal of Management,2012
p5dm,FALSE,Journal of Management,2012
VWGA,FALSE,Journal of Management,2012
e8L7,FALSE,Journal of Management,2012
Z2e4,FALSE,Journal of Management,2012
jPEQ,FALSE,Journal of Management,2012
5A1E,FALSE,Journal of Management,2012
9Oay,FALSE,Journal of Management,2012
gQ1Y,FALSE,Journal of Management,2012
dkmp,FALSE,Journal of Management,2012
z7NY,FALSE,Journal of Management,2012
B7Qd,FALSE,Journal of Management,2012
85wR,FALSE,Journal of Management,2012
qO32,FALSE,Journal of Management,2012
qOp2,FALSE,Journal of Management,2012
lVB2,FALSE,Journal of Management,2012
1Ed4,FALSE,Journal of Management,2012
NP2Q,FALSE,Journal of Management,2012
qO3g,FALSE,Journal of Management,2012
PV1Y,FALSE,Journal of Management,2012
KQxO,FALSE,Journal of Management,2012
XRG8,FALSE,Journal of Management,2012
LmjG,FALSE,Journal of Management,2012
OBWb,FALSE,Journal of Management,2012
A1yz,FALSE,Journal of Management,2012
v2pO,FALSE,Journal of Management,2012
W97r,FALSE,Journal of Management,2012
dkmV,FALSE,Journal of Management,2012
mAbZ,FALSE,Journal of Management,2012
B7RX,FALSE,Journal of Management,2012
W97w,FALSE,Journal of Management,2012
OBW0,FALSE,Journal of Management,2012
5A1q,FALSE,Journal of Management,2012
B7ed,FALSE,Journal of Management,2013
ExKa,FALSE,Journal of Management,2013
lVkJ,FALSE,Journal of Management,2013
QANK,FALSE,Journal of Management,2013
Z2vK,FALSE,Journal of Management,2013
kBmW,FALSE,Journal of Management,2013
lV8J,FALSE,Journal of Management,2013
Exea,FALSE,Journal of Management,2013
NPG9,FALSE,Journal of Management,2013
kBKW,FALSE,Journal of Management,2013
rWwG,FALSE,Journal of Management,2013
W9Gr,FALSE,Journal of Management,2013
PVJZ,FALSE,Journal of Management,2013
GZjd,FALSE,Journal of Management,2013
4VJ8,FALSE,Journal of Management,2013
rWeG,FALSE,Journal of Management,2013
Ya1x,FALSE,Journal of Management,2013
jPAN,FALSE,Journal of Management,2013
85aX,FALSE,Journal of Management,2013
7dJL,FALSE,Journal of Management,2013
QAJK,FALSE,Journal of Management,2013
GZ1d,FALSE,Journal of Management,2013
851X,FALSE,Journal of Management,2013
e81Q,FALSE,Journal of Management,2013
VW4K,FALSE,Journal of Management,2013
XRpK,FALSE,Journal of Management,2013
mAyV,FALSE,Journal of Management,2013
qOjg,FALSE,Journal of Management,2013
xJON,FALSE,Journal of Management,2013
gQ2z,FALSE,Journal of Management,2013
xJQN,FALSE,Journal of Management,2013
Z2GK,FALSE,Journal of Management,2013
1EXN,FALSE,Journal of Management,2013
9Ojq,FALSE,Journal of Management,2013
p5NE,FALSE,Journal of Management,2013
NP99,FALSE,Journal of Management,2013
z7m4,FALSE,Journal of Management,2013
p5kE,FALSE,Journal of Management,2013
LmYw,FALSE,Journal of Management,2013
XRNK,FALSE,Journal of Management,2013
z7l4,FALSE,Journal of Management,2013
3BJJ,FALSE,Journal of Management,2013
0mA8,FALSE,Journal of Management,2013
LmGw,FALSE,Journal of Management,2013
5ArE,FALSE,Journal of Management,2013
DyKX,FALSE,Journal of Management,2013
gQPz,FALSE,Journal of Management,2013
y1yV,FALSE,Journal of Management,2013
mADV,FALSE,Journal of Management,2013
KQGl,FALSE,Journal of Management,2013
Lmbr,FALSE,Journal of Management,2014
9ODq,FALSE,Journal of Management,2014
kBGy,FALSE,Journal of Management,2014
9ODl,FALSE,Journal of Management,2014
Z2ma,FALSE,Journal of Management,2014
Yavx,FALSE,Journal of Management,2014
JX7k,FALSE,Journal of Management,2014
NPkB,FALSE,Journal of Management,2014
QAkl,FALSE,Journal of Management,2014
A1Xr,FALSE,Journal of Management,2014
2PAk,FALSE,Journal of Management,2014
85P5,FALSE,Journal of Management,2014
Exjj,FALSE,Journal of Management,2014
qO5b,FALSE,Journal of Management,2014
JXAB,FALSE,Journal of Management,2014
A1X9,FALSE,Journal of Management,2014
qO5g,FALSE,Journal of Management,2014
axDx,FALSE,Journal of Management,2014
y1lV,FALSE,Journal of Management,2014
2P2G,FALSE,Journal of Management,2014
dkLV,FALSE,Journal of Management,2014
5AWm,FALSE,Journal of Management,2014
gQbA,FALSE,Journal of Management,2014
XRmQ,FALSE,Journal of Management,2014
5A2m,FALSE,Journal of Management,2014
W98N,FALSE,Journal of Management,2014
y1p4,FALSE,Journal of Management,2014
4V2B,FALSE,Journal of Management,2014
v2vx,FALSE,Journal of Management,2014
OBGy,FALSE,Journal of Management,2014
W98r,FALSE,Journal of Management,2014
VWj1,FALSE,Journal of Management,2014
wKvk,FALSE,Journal of Management,2014
bLR4,FALSE,Journal of Management,2014
GZ74,FALSE,Journal of Management,2014
jPpd,FALSE,Journal of Management,2014
0mB2,FALSE,Journal of Management,2014
PV9J,FALSE,Journal of Management,2014
YajK,FALSE,Journal of Management,2014
Rq1V,FALSE,Journal of Management,2014
p5Ej,FALSE,Journal of Management,2014
lVyz,FALSE,Journal of Management,2014
qOPb,FALSE,Journal of Management,2014
7dlL,FALSE,Journal of Management,2014
PV9Z,FALSE,Journal of Management,2014
KQ5J,FALSE,Journal of Management,2014
Dy4e,FALSE,Journal of Management,2014
Rq1L,FALSE,Journal of Management,2014
9OBl,FALSE,Journal of Management,2014
e83m,FALSE,Journal of Management,2014
PVKw,FALSE,Journal of Management,2015
Ex2j,FALSE,Journal of Management,2015
PVkJ,FALSE,Journal of Management,2015
VWp1,FALSE,Journal of Management,2015
4V1B,FALSE,Journal of Management,2015
KQYJ,FALSE,Journal of Management,2015
A1g9,FALSE,Journal of Management,2015
mABj,FALSE,Journal of Management,2015
LmLr,FALSE,Journal of Management,2015
5A9x,FALSE,Journal of Management,2015
2Pzk,FALSE,Journal of Management,2015
mA5m,FALSE,Journal of Management,2015
rW8q,FALSE,Journal of Management,2015
jPNg,FALSE,Journal of Management,2015
v2jG,FALSE,Journal of Management,2015
PVNJ,FALSE,Journal of Management,2015
ExGy,FALSE,Journal of Management,2015
9OYY,FALSE,Journal of Management,2015
VWv1,FALSE,Journal of Management,2015
B7ag,FALSE,Journal of Management,2015
kBEy,FALSE,Journal of Management,2015
QA1l,FALSE,Journal of Management,2015
8525,FALSE,Journal of Management,2015
bLwJ,FALSE,Journal of Management,2015
z7Ky,FALSE,Journal of Management,2015
wKmd,FALSE,Journal of Management,2015
